username,time,text,tags,translated_text,location,latitude,longitude,KADAA_ID,KADAA_AR,KADAA_EN,MOHAFAZA_ID,MOHAFAZA_AR,MOHAFAZA_EN
UserX,2020-09-29,"أبرز ما جاء في زيارتنا لوزير الصحة في حكومة تصريف الأعمال حمد حسن 
@Hamad_hassan20
 للبحث في موضوع فيروس #كورونا، عرض دراسة عن دواء Xeljanz الذي يساهم في تخفيض نسبة الوفيات بالفيروس حتى ٥٠٪  وتخفيض نسبة الدخول إلى العناية الفائقة حتى ٥٠٪.
#لبنان","['#لبنان', '#كورونا']","The most prominent of what was mentioned in our visit to the Minister of Health in the caretaker government, Hamad Hassan
@ Hamadhassan
 To research on the topic of # Corona virus, he presented a study on the drug Xeljanz, which contributes to reducing the virus death rate by 50% and reducing the admission rate to intensive care up to 50%.
#Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-28,"الله يعينك يا #كورونا من شر البلية

#الله_يمحيك_جوجو ","['#كورونا', '#الله_يمحيك_جوجو']","May God help you, O Corona, from the evil of calamity

God bless you",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@AmaraYammine,2020-09-28,طفلة عمرها 25 سنة ليس لديها مشاكل صحية قتلها فيروس #كورونا ,['#كورونا'],A 25-year-old girl with no health problems was killed by the Corona virus,الجليسة,34.1164,35.6911,56000,جبيل,Jbeil,5,جبل لبنان,Mount Lebanon
UserX,2020-09-27,"Replying to 
@General_Aoun",[],"Replying to 
@General_Aoun",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@nanoooo87,2020-09-27,"Replying to 
@lebouss",[],"Replying to 
@lebouss",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@Nidaa_ghoul,2020-09-27,"اكيد ما رح نتعاطف مع شخص حرمنا الكهربا و من 15 سنة بيوعد، و يتهمنا بالارهاب هو و تياره، و يعمل المستحيل ليسكتنا هو و عمه، و يكبر راسه من ورا السلاح الغير شرعي، و ما يحكي الا بالمحاصصات و حرامي و ما حدا ييقله شي، يعني من الاخر اخر همنا اذا انصاب او شفي او مات 
#كورونا",['#كورونا'],"Certainly, we will not sympathize with someone who has deprived us of electricity and for 15 years with a promise, and accuses us of terrorism, he and his current, and is doing the impossible to silence him and his uncle, and his head grows up from behind the illegal weapon, and what is said is only through quotas and thieves, and no one tells him anything I mean, from the other, our last concern is if he became erect, healed, or died
Corona",ورا,33.8431,35.5689,51000,بعبدا,Baabda,5,جبل لبنان,Mount Lebanon
UserX,2020-09-26,انعدم الكلام عن كل الأمراض،، ولم يبق إلا سباق الأرقام عن كورونا،، طيب قبل كورونا الناس كانوا يموتون بشكل يومي،، ماذا عن مرضى السرطان هل من إحصائيات يومية؟,[],"There was no talk about all diseases ,, and only the numbers race was left about Corona ,, ok before Corona, people used to die on a daily basis ,, What about cancer patients, are there daily statistics?",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-25,شكرا #كورونا.. رح نبلش العام الدراسي من البيت ومش رح ننطر قرار وزاري ولا اداري.. رح كون معلمة ولادي لكل المواد.. بدون اجر طبعا,['#كورونا'],"Thank you. # Corona .. I will go to the school year from home, and we will not discuss a ministerial or administrative decision .. I will be my son’s teacher for all subjects .. without pay, of course",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@EitMohammad,2020-09-25,يجب اقفال. البلد ثلاثة اسابيع لوقف زحف كورونا       ،،،،،،وينكن يا مسؤولين,[],"It should be switched off. The country is three weeks to stop the advance of Corona ,,,,,, Officials",مراح دقدوق,33.7594,35.4678,54000,عاليه,Aley,5,جبل لبنان,Mount Lebanon
UserX,2020-09-24,"شكرا #كورونا  .. رغم اني قريبة منهم  قبل وجودك.. لكنك جعلتنا اقرب.. يعلمونني كل يوم بدعة جديدة في حبهم.. هم انا التي ضيعتها العواصف وانقسمت الى ثلاث فروع... محمود ومصطفى وعبد الكريم 
 وللحديث تتمة",['#كورونا'],"Thank you # Corona .. although I was close to them before your presence .. but you made us closer .. they teach me every day a new heresy in their love .. they are I who were lost by storms and divided into three branches ...
 And for the modern continuation",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-23,"Replying to 
@joyceabouzeidan",[],"Replying to 
@joyceabouzeidan",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@5nHbs9IDDKqEs7y,2020-09-24,البيان 200 للمركز الوطني لمكافحة الأمراض : (535) حالة كورونا موجبة في 39 مدينة,[],Statement 200 of the National Center for Disease Control: (535) positive corona cases in 39 cities,كحالة,33.8236,35.5894,54000,عاليه,Aley,5,جبل لبنان,Mount Lebanon
UserX,2020-09-22,"Replying to 
@mophleb",[],"Replying to 
@mophleb",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@AmaraYammine,2020-09-22,"Replying to 
@ALJADEEDNEWS",[],"Replying to 
@ALJADEEDNEWS",الجليسة,34.1164,35.6911,56000,جبيل,Jbeil,5,جبل لبنان,Mount Lebanon
UserX,2020-09-30,"15 اصابة جديدة بكورونا في قضاء #زغرتا
https://bit.ly/3l6V6zj
#كورونا #كورونا_لبنان
#LBCI #LBCINews #LBCILebanon","['#زغرتا', '#كورونا', '#LBCI', '#LBCINews', '#كورونا_لبنان', '#LBCILebanon']","15 new cases of Corona in the district of Zgharta
https://bit.ly/3l6V6zj
# Corona # Corona_Lebanon
#LBCI #LBCINews #LBCILebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"عاجل: وزير الصحة يدعو المستشفيات أن تستقبل مرضى كورونا
https://cedarnews.net/?p=290022
#لبنان",['#لبنان'],"Urgent: The Minister of Health calls on hospitals to receive Corona patients
https://cedarnews.net/?p=290022
#Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@firas_zeidan79,2020-09-30,"Replying to 
@NajahWakim",[],"Replying to 
@NajahWakim",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"عدد إصابات كورونا بلبنان 
صار اكتر من عدد السكان !
معقول وزارة الصحه فايتة عالاراضي السورية بالغلط
#كورونا 
#لبنان","['#كورونا', '#لبنان']","The number of Corona injuries in Lebanon
It became more than the population!
Reasonable, the Ministry of Health, wrongly, on Syrian lands
Corona
#Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"نيكول سابا تقدم نصيحة لحمايتكم من كورونا
#خبرني #كورونا #لبنان #فن","['#كورونا', '#فن', '#لبنان', '#خبرني']","Nicole Saba provides advice to protect you from Corona
#Keep me # Corona # Lebanon # Art",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"Covid19. 
#تميم_بن_حَمد #النَصر_الأهلي #طردة_مرزَوق #هياَ_الشعيبي_تسي_لسعودية #محمد_صبَاح_السالم #صباحَ_الأحمد_الجابر_الصباح #يَوم_القهوة #اوقفوا_انحَلال_بعض_المقيمين #وزارة_العمل_بلا_َعمل #كوروناَ #لبنَان #السعوديةَ","['#ي', '#كورونا', '#لبن', '#طردة_مرز', '#محمد_صب', '#تميم_بن_ح', '#السعودية', '#الن', '#هيا', '#صباح', '#اوقفوا_انح', '#وزارة_العمل_بلا_']","Covid19.
# Tamim_Ben_Hamad # Al-Nasr_Al-Ahly #Tradition_Marzouq # Haya_Shaibi_Tse_Saudi Arabia #Mohamed_Sabah_Salem #Morning_Ahmed_Al Jaber_Morning #Coffee Day #Stop_the dissolution of some residents #Saudi Ministry of Labor",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@lebanondebate,2020-09-30,"كورونا #لبنان... ""فلتان غير مسبوق والمستشفيات امتلأت""
http://lebanondebate.com/news/501125
@mophleb
 @Hamad_hassan20
 @M_MohamedFehmi",['#لبنان'],"Corona # Lebanon ... ""an unprecedented chaos and hospitals are full""
http://lebanondebate.com/news/501125
@Photo
 @ Hamadhassan
 @Mohamed_Essence",كور,34.2356,35.7367,74000,البترون,El Batroun,7,الشمال,North
UserX,2020-09-30,"من ألذ القصص اللي مخترعا اللبناني الحربوق وعم يستعملا كذريعة لما يلتزم بأبسط الاجراءات تبع كورونا هيي انو قال شو؟ قال اكتر الناس اللي عم تاخد احتياطاتا عم تنصاب بالفيروس

#règle_de_trois
#بلا_مزح 
#كورونا_لبنان","['#règle_de_trois', '#بلا_مزح', '#كورونا_لبنان']","One of the best stories that the Lebanese inventor harbouq and who is not used as an excuse when he adheres to the simplest procedures followed Corona, what did he say? He said most people who take precautions are not infected with the virus

# règle_de_trois
#NoPanking
# Corona_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"هلاء بيطلع واحد عنده صفحة عالفيسبوك فيها ملاييين المتابعين و هيك بيقول انا مصاب #كورونا و مش لعبة و ما تستهونوا 
و هو مقضيها فيديوهات 
معقول #قابض_عليها 
 
#كورونا_لبنان","['#كورونا', '#قابض_عليها', '#كورونا_لبنان']","Hala, someone who has a Facebook page with millions of followers appears, and he says I am infected with # Corona and it is not a game and you don't mind
And it is for her videos
Reasonable # clutching it
 
# Corona_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,شو وضع #كورونا ب #لبنان اليوم؟؟ #كورونا_لبنان,"['#كورونا', '#كورونا_لبنان', '#لبنان']",What is the situation of # Corona in Lebanon today? # Corona_Lebanon,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"بس يصير فوق ال ١٠٠ حالة وفاة يمكن ينتبهو 
#كورونا_لبنان",['#كورونا_لبنان'],"But it becomes more than 100 deaths that can be noticed
# Corona_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,#كورونا #كورونا_لبنان #COVID19,"['#كورونا', '#COVID19', '#كورونا_لبنان']",# Corona # Corona_Lebanon # COVID19,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,وزارة الصحة: 6 حالات وفاة و1257 إصابة بكورونا في لبنان والاجمالي 39620 #كورونا #لبنان,"['#كورونا', '#لبنان']","The Ministry of Health: 6 deaths and 1257 cases of corona in Lebanon, and a total of 39620 # Corona # Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@layalKjradi,2020-09-30,"#عاجل #كورونا_لبنان
6 وفيات و1257 إصابات جديدة.","['#كورونا_لبنان', '#عاجل']","# Urgent # Corona_Lebanon
6 deaths and 1,257 new injuries.",يات,33.8606,35.5656,52000,المتن,El Meten,5,جبل لبنان,Mount Lebanon
UserX,2020-09-30,"ترقبوا الليلة ... خبر وفاة شقيقين بكورونا رغم انهما بصحة جيدة

اعتباراً من الساعة التاسعة مساءً بتوقيت بيروت عبر مواقع التواصل الاجتماعي: فايسبوك، يوتيوب وتويتر

#طوني_خليفة #الليلة #لبنان #كورونا #كورونا_لبنان","['#كورونا', '#طوني_خليفة', '#لبنان', '#كورونا_لبنان', '#الليلة']","Stay tuned tonight ... the news of the death of two brothers in Corona, although they are in good health

As of nine o'clock in the evening Beirut time, through social networking sites: Facebook, YouTube and Twitter

#Tony_Khalifa #Lebanon #Corona #Corona_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"#Covid_19 #coronavirus #coronavirusuk #كورونا_الكويت #كورونا_الجديد #StayAtHome
  #StayHome
  #كورونا #كورونا_لبنان #art #digitalart #arts  #media #dubai #kuwait #UAE #design   #illustration  #الكويت #vectorart  #Vector    #فن   #graphics #doodle #StreetArt #games #illustrationart","['#StayAtHome', '#كورونا_الجديد', '#كورونا_الكويت', '#vectorart', '#design', '#الكويت', '#coronavirus', '#كورونا_لبنان', '#doodle', '#arts', '#StreetArt', '#StayHome', '#فن', '#Vector', '#illustrationart', '#dubai', '#illustration', '#media', '#digitalart', '#Covid_19', '#games', '#kuwait', '#UAE', '#graphics', '#كورونا', '#coronavirusuk', '#art']","# Covid_19 #coronavirus #coronavirusuk # Corona_Kuwait #New Corona #StayAtHome
  #StayHome
  # Corona # Corona_Lebanon #art #digitalart #arts #media #dubai #kuwait #UAE #design #illustration # Kuwait #vectorart #Vector # art #graphics #doodle #StreetArt #games #illustrationart",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"https://twitter.com/Annahar/status/1311260873705619457?s=20…
#كورونا_لبنان",['#كورونا_لبنان'],"https://twitter.com/Annahar/status/1311260873705619457?s=20…
# Corona_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"عزل بلدة لبنانية جديدة بسبب كورونا
#لبنان 
#كورونا","['#لبنان', '#كورونا']","A new Lebanese town is isolated due to Corona
#Lebanon
Corona",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"#بس_هيك
#لبنان_ينهار
#كورونا_لبنان 
#بيروت
#COVID19 
#lebanon24
#RealSociedadValencia 
#coronavirus","['#بس_هيك', '#بيروت', '#لبنان_ينهار', '#RealSociedadValencia', '#coronavirus', '#COVID19', '#كورونا_لبنان', '#lebanon24']","#that is it
Lebanon is collapsing
# Corona_Lebanon
# Beirut
# COVID19
# lebanon24
#RealSociedadValencia
#coronavirus",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@LBCILebanon,2020-09-30,"إصابة جديدة بكورونا في مصلحة المالية بسرايا #صيدا
https://bit.ly/3cIxded
#كورونا #كورونا_لبنان
#LBCI #LBCINews #LBCILebanon","['#كورونا', '#صيدا', '#LBCI', '#LBCINews', '#كورونا_لبنان', '#LBCILebanon']","A new infection with Corona in the financial department of Saraya # Saida
https://bit.ly/3cIxded
Corona # Corona_Lebanon
#LBCI #LBCINews #LBCILebanon",المصالي,34.4089,35.9664,77000,المنية-الضنّية,El Minieh-Dennieh,7,الشمال,North
UserX,2020-09-29,"#COVID19
#كورونا_لبنان
Wir wollen keine weitere Katastrophe.
Schützen Sie einfach Ihren Mund und Ihre Nase","['#COVID19', '#كورونا_لبنان']","# COVID19
# كورونا_لبنان
We don't want another disaster.
Just protect your mouth and nose",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@Ksibeb4,2020-09-29,د.الشيخ الروحاني علاج السحر السعودية الرياض الان مكة جده المدينة المنورة نجران الاحساء تبوك الطائف الدمام الخبر خميس مشيط عسير عرعر الهفوف كورونا كورونا الجديد خليك بلبيت الكويت الريال السعودي كورونا لبنان الحجر المنزلي الحجر الصحي الدودامي ضبا عنيزة الطايف حفر الباطن بريدة سكاكا,[],"Dr. Al-Rouhani, the treatment of magic Saudi Arabia, Riyadh, now Mecca, Jeddah, Medina, Najran, Al-Ahsa, Tabuk, Taif, Dammam, Khobar, Khamis Mushait, Asir, Arar, Al-Hofuf, the new Corona, stay in the house.",جران,34.2234,35.713,74000,البترون,El Batroun,7,الشمال,North
@zahledarsalem,2020-09-29,كورونا لبنان.. 10 وفيات و1105 اصابة جديدة!,[],"Corona, Lebanon ... 10 deaths and 1,105 new infections!",يات,33.8606,35.5656,52000,المتن,El Meten,5,جبل لبنان,Mount Lebanon
@NurElHASSAN1,2020-09-29,#كورونا #لبنان,"['#كورونا', '#لبنان']",# Corona # Lebanon,كور,34.2356,35.7367,74000,البترون,El Batroun,7,الشمال,North
@shine_samia,2020-09-29,"لا بد على الجميع ان يتحرك، ما يحصل جريمة كبرى بحق الشعب اللبناني بأكمله.
@ziad_hawat
 
#نصرالله #كورونا #لبنان","['#نصرالله', '#كورونا', '#لبنان']","Everyone must act. What is happening is a major crime against the entire Lebanese people.
@ daniel_hawat
 
# Nasrallah # Corona # Lebanon",الشعب,34.0467,35.6489,55000,كسروان,Kesserouane,5,جبل لبنان,Mount Lebanon
@GodfatherLBN,2020-09-29,"Replying to 
@ChinainLebanon",[],"Replying to 
@ChinainLebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-28,#كورونا #كورونا_لبنان,"['#كورونا', '#كورونا_لبنان']",# Corona # Corona_Lebanon,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@layalelghazirie,2020-09-28,"بنت عمرها ٢٥ سنة ما عندها امراض مزمنة توفت اليوم بالكورونا بلبنان
نسبة الفحوصات الايجابية اليوم ٢١٪  الوضع كارثي 
#كورونا #كورونا_لبنان","['#كورونا', '#كورونا_لبنان']","A 25-year-old girl with no chronic diseases died today of Corona in Lebanon
The rate of positive examinations today is 21%. The situation is catastrophic
Corona # Corona_Lebanon",بنتعل,34.1458,35.6942,56000,جبيل,Jbeil,5,جبل لبنان,Mount Lebanon
@nicfrakesjourno,2020-09-28,"#COVID19 cases in #Lebanon continue to rise by over 1,000 daily cases. Today it rises by 1,018 and four deaths. The total is now 37,258 and 351 deaths. #CoronaVirusUpdate #كورونا #كورونا_لبنان","['#كورونا', '#COVID19', '#كورونا_لبنان', '#CoronaVirusUpdate', '#Lebanon']","#COVID19 cases in #Lebanon continue to rise by over 1,000 daily cases. Today it rises by 1,018 and four deaths. The total is now 37,258 and 351 deaths. #CoronaVirusUpdate #كورونا #كورونا_لبنان",دعل,34.2372,35.7987,74000,البترون,El Batroun,7,الشمال,North
@almassiramagaz1,2020-09-28,"https://twitter.com/MTVLebanonNews/status/1310550618105356289?s=20…
#كورونا_لبنان",['#كورونا_لبنان'],"https://twitter.com/MTVLebanonNews/status/1310550618105356289?s=20 ...
# Corona_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@ChangSara,2020-09-28,"#Lebanon #COVID19 #كورونا_لبنان Weekly Trend Update 27 September

Over the past 2 weeks, testing target met 100%, domestic cases ↑ 39%, imported cases ↑ 65%, currently hospitalized ↑ 13%, ICU hospitalized ↑ 18%, deaths ↓ 11%.

For more details: http://tiny.cc/covidlebanon","['#Lebanon', '#COVID19', '#كورونا_لبنان']","#Lebanon #COVID19 #كورونا_لبنان Weekly Trend Update 27 September

Over the past 2 weeks, testing target met 100%, domestic cases ↑ 39%, imported cases ↑ 65%, currently hospitalized ↑ 13%, ICU hospitalized ↑ 18%, deaths ↓ 11%.

For more details: http://tiny.cc/covidlebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
